178,0.04,"(18, 24)","(21, 11)",5,63,49,117,8,151,115,274
179,0.14,"(29, 6)","(27, 26)",7,105,76,188,5,60,54,119
180,0.1,"(27, 19)","(25, 1)",9,112,85,206,11,39,45,95
181,0.2,"(7, 9)","(18, 3)",6,217,201,424,7,67,64,138
182,0.12,"(28, 13)","(1, 4)",4,84,52,140,7,67,57,131
183,0.12,"(3, 0)","(17, 24)",8,133,108,249,5,109,107,221
184,0.02,"(21, 2)","(0, 22)",5,196,125,326,4,207,131,342
185,0.18,"(22, 9)","(2, 18)",3,98,71,172,10,81,82,173
186,0.04,"(19, 19)","(5, 19)",7,105,92,204,5,130,98,233
187,0.14,"(22, 2)","(9, 3)",3,49,26,78,4,25,19,48
188,0.1,"(12, 25)","(14, 6)",6,126,89,221,4,123,99,226
189,0.02,"(9, 28)","(21, 3)",10,182,142,334,6,144,80,230
190,0.1,"(23, 15)","(8, 25)",16,105,77,198,11,95,87,193
191,0.12,"(4, 10)","(11, 4)",6,84,53,143,8,95,87,190
192,0.08,"(0, 14)","(19, 2)",3,112,67,182,5,81,63,149
193,0.16,"(0, 14)","(15, 19)",12,84,70,166,9,95,76,180
194,0.16,"(11, 20)","(10, 8)",4,42,26,72,16,116,116,248
195,0.18,"(24, 24)","(18, 13)",7,98,79,184,10,81,79,170
196,0.02,"(24, 22)","(29, 18)",5,105,47,157,10,242,173,425
197,0.06,"(19, 9)","(27, 7)",8,112,61,181,5,123,115,243
198,0.2,"(9, 27)","(5, 21)",4,49,31,84,5,60,51,116
199,0.08,"(15, 21)","(12, 10)",10,77,60,147,9,102,62,173
200,0.14,"(0, 18)","(6, 25)",4,70,43,117,5,67,68,140
201,0.08,"(18, 8)","(16, 24)",4,175,136,315,5,53,54,112
202,0.14,"(14, 23)","(19, 28)",21,56,57,134,4,151,145,300
203,0.02,"(8, 29)","(0, 10)",15,154,153,322,6,291,253,550
204,0.08,"(3, 19)","(13, 20)",8,84,75,167,9,46,47,102
205,0.16,"(27, 14)","(12, 17)",4,70,42,116,6,53,35,94
206,0.1,"(20, 4)","(16, 8)",8,56,30,94,5,32,20,57
207,0.1,"(26, 25)","(4, 23)",9,63,45,117,22,144,144,310
208,0.02,"(5, 29)","(6, 8)",13,84,71,168,7,151,96,254
209,0.12,"(2, 23)","(14, 12)",2,119,97,218,3,53,35,91
210,0.04,"(2, 16)","(26, 8)",4,119,96,219,3,109,82,194
211,0.04,"(20, 3)","(1, 23)",6,294,240,540,6,116,101,223
212,0.08,"(17, 17)","(26, 25)",3,77,54,134,5,95,70,170
213,0.08,"(25, 18)","(29, 3)",11,42,39,92,7,74,62,143
214,0.18,"(3, 15)","(29, 26)",12,133,109,254,12,123,110,245
215,0.12,"(24, 6)","(28, 5)",10,70,33,113,18,53,55,126
216,0.08,"(18, 20)","(9, 24)",6,70,46,122,9,109,97,215
217,0.12,"(9, 19)","(22, 0)",4,154,137,295,12,123,130,265
218,0.02,"(24, 25)","(29, 27)",5,105,61,171,4,67,30,101
219,0.18,"(22, 22)","(25, 29)",17,77,79,173,9,95,92,196
220,0.04,"(15, 15)","(28, 12)",6,119,80,205,17,172,164,353
221,0.14,"(27, 11)","(26, 3)",9,63,58,130,13,46,39,98
222,0.16,"(24, 4)","(26, 11)",16,42,39,97,5,81,65,151
223,0.06,"(11, 13)","(5, 16)",3,63,21,87,3,53,26,82
224,0.2,"(9, 4)","(22, 26)",10,98,88,196,8,81,70,159
225,0.02,"(14, 27)","(29, 19)",8,182,148,338,7,123,108,238
226,0.18,"(19, 14)","(16, 14)",3,1,3,7,4,32,26,62
227,0.02,"(11, 3)","(18, 1)",10,70,52,132,7,123,77,207
228,0.16,"(8, 23)","(22, 4)",6,98,75,179,8,53,46,107
229,0.14,"(29, 3)","(17, 23)",4,140,96,240,3,130,117,250
230,0.18,"(16, 22)","(1, 27)",4,112,92,208,9,109,91,209
231,0.04,"(24, 23)","(29, 15)",9,168,117,294,4,102,102,208
232,0.04,"(7, 4)","(4, 28)",9,175,147,331,7,144,116,267
233,0.02,"(11, 20)","(26, 20)",8,84,55,147,25,46,67,138
234,0.12,"(28, 0)","(29, 5)",2,56,24,82,6,39,34,79
235,0.16,"(13, 27)","(3, 3)",15,126,125,266,13,74,75,162
236,0.04,"(5, 5)","(10, 17)",5,119,62,186,13,46,54,113
237,0.1,"(17, 22)","(27, 4)",9,105,80,194,6,74,69,149
238,0.02,"(15, 19)","(13, 7)",8,77,40,125,11,116,76,203
239,0.04,"(27, 26)","(21, 6)",12,140,129,281,17,151,143,311
240,0.08,"(20, 13)","(8, 8)",19,91,66,176,8,74,71,153
241,0.02,"(29, 14)","(6, 19)",7,217,157,381,11,102,101,214
242,0.04,"(4, 25)","(2, 16)",5,28,17,50,10,53,36,99
243,0.16,"(28, 19)","(12, 3)",10,91,57,158,4,109,95,208
244,0.1,"(21, 16)","(15, 24)",4,147,109,260,6,39,32,77
245,0.02,"(3, 18)","(9, 12)",6,56,31,93,7,116,68,191
246,0.08,"(10, 10)","(18, 25)",13,133,112,258,5,46,43,94
247,0.14,"(7, 26)","(19, 13)",9,140,112,261,15,116,127,258
248,0.12,"(16, 26)","(0, 23)",12,119,81,212,7,137,129,273
249,0.08,"(4, 8)","(7, 4)",7,56,42,105,21,88,80,189
250,0.1,"(14, 17)","(21, 4)",9,217,181,407,8,74,74,156
251,0.1,"(21, 9)","(5, 20)",9,91,80,180,17,46,56,119
252,0.04,"(15, 10)","(17, 13)",5,105,45,155,12,137,109,258
253,0.18,"(9, 26)","(8, 4)",9,77,66,152,17,151,158,326
254,0.12,"(6, 3)","(10, 22)",4,84,59,147,21,60,53,134
255,0.2,"(8, 24)","(11, 3)",10,98,79,187,8,39,40,87
256,0.06,"(7, 19)","(17, 6)",11,77,71,159,12,81,68,161
257,0.1,"(21, 9)","(26, 20)",8,105,68,181,5,60,53,118
258,0.08,"(20, 19)","(10, 1)",22,140,123,285,8,137,123,268
259,0.18,"(0, 17)","(17, 14)",3,140,116,259,4,53,41,98
260,0.06,"(9, 5)","(11, 3)",8,91,67,166,5,53,24,82
261,0.02,"(11, 1)","(19, 20)",3,112,95,210,7,193,112,312
262,0.14,"(19, 27)","(11, 21)",8,119,92,219,8,60,47,115
263,0.12,"(5, 18)","(16, 1)",21,105,89,215,9,130,119,258
264,0.14,"(16, 19)","(18, 24)",18,63,66,147,6,39,40,85
265,0.04,"(12, 0)","(4, 3)",5,133,94,232,7,123,65,195
266,0.2,"(13, 23)","(24, 16)",5,49,39,93,7,53,44,104
267,0.02,"(3, 28)","(13, 5)",4,147,90,241,4,67,52,123
268,0.04,"(17, 2)","(1, 27)",11,154,122,287,11,123,99,233
269,0.06,"(25, 12)","(28, 22)",22,84,72,178,9,74,71,154
270,0.1,"(26, 2)","(13, 24)",12,105,87,204,8,74,61,143
271,0.08,"(22, 21)","(19, 26)",7,77,54,138,7,60,37,104
272,0.12,"(8, 22)","(3, 28)",5,42,17,64,6,60,31,97
273,0.2,"(29, 3)","(9, 2)",5,105,95,205,5,137,129,271
274,0.04,"(26, 7)","(0, 6)",4,161,115,280,5,123,82,210
275,0.1,"(7, 13)","(26, 23)",4,112,92,208,8,53,48,109
276,0.2,"(20, 20)","(21, 23)",12,42,27,81,7,60,48,115
277,0.16,"(22, 26)","(17, 5)",16,56,56,128,6,81,76,163
278,0.16,"(1, 11)","(9, 19)",10,91,66,167,21,46,57,124
279,0.02,"(8, 9)","(12, 7)",14,147,83,244,8,95,73,176
280,0.2,"(9, 22)","(29, 27)",5,168,148,321,7,116,104,227
281,0.2,"(29, 26)","(26, 21)",5,56,31,92,19,60,58,137
282,0.1,"(12, 22)","(14, 2)",11,91,88,190,8,109,93,210
283,0.2,"(28, 5)","(9, 16)",16,84,63,163,8,102,91,201
284,0.1,"(20, 4)","(27, 26)",12,91,68,171,5,123,100,228
285,0.1,"(4, 3)","(19, 12)",14,112,78,204,21,144,146,311
286,0.08,"(2, 25)","(15, 14)",7,63,50,120,4,88,49,141
287,0.06,"(10, 0)","(20, 8)",5,119,88,212,19,109,89,217
288,0.14,"(26, 14)","(23, 7)",9,35,20,64,3,53,30,86
289,0.12,"(6, 21)","(8, 11)",4,77,47,128,12,60,60,132
290,0.18,"(11, 4)","(25, 6)",13,126,115,254,7,102,86,195
291,0.12,"(29, 26)","(0, 14)",4,77,67,148,3,123,99,225
292,0.14,"(6, 10)","(13, 16)",14,63,56,133,11,32,33,76
293,0.06,"(28, 8)","(7, 5)",16,77,53,146,8,116,99,223
294,0.18,"(19, 2)","(4, 16)",13,77,65,155,10,39,39,88
295,0.2,"(18, 7)","(9, 6)",5,49,27,81,10,46,31,87
296,0.02,"(22, 13)","(8, 2)",4,210,150,364,7,151,130,288
297,0.02,"(18, 17)","(10, 15)",4,119,66,189,4,109,67,180
298,0.18,"(2, 26)","(9, 29)",8,49,41,98,3,221,212,436
299,0.08,"(1, 27)","(14, 19)",3,161,134,298,7,137,125,269
300,0.06,"(22, 8)","(4, 4)",8,77,71,156,4,109,68,181
301,0.14,"(22, 29)","(4, 15)",4,112,84,200,9,60,51,120
302,0.14,"(3, 15)","(27, 21)",6,112,96,214,3,88,72,163
303,0.02,"(4, 26)","(0, 3)",7,98,82,187,10,60,59,129
304,0.06,"(23, 10)","(14, 0)",26,98,82,206,11,81,81,173
305,0.08,"(17, 14)","(13, 22)",7,98,74,179,10,39,42,91
306,0.14,"(10, 4)","(8, 18)",7,77,52,136,4,109,90,203
307,0.16,"(2, 16)","(21, 26)",4,175,149,328,6,53,45,104
308,0.2,"(15, 0)","(21, 22)",2,70,52,124,4,109,91,204
309,0.04,"(17, 26)","(6, 17)",7,119,101,227,7,200,126,333
310,0.12,"(5, 18)","(25, 8)",6,133,92,231,6,74,59,139
311,0.16,"(7, 5)","(18, 12)",8,56,48,112,6,130,110,246
312,0.04,"(12, 16)","(16, 12)",5,63,44,112,3,158,107,268
313,0.08,"(25, 26)","(28, 0)",10,77,56,143,10,95,85,190
314,0.18,"(29, 0)","(6, 18)",1,91,56,148,1,144,123,268
315,0.06,"(0, 3)","(16, 23)",10,154,125,289,2,109,92,203
316,0.1,"(12, 28)","(25, 16)",5,77,59,141,7,123,85,215
317,0.04,"(29, 28)","(12, 20)",6,49,36,91,8,116,97,221
318,0.16,"(2, 8)","(28, 28)",4,357,332,693,5,158,141,304
319,0.2,"(18, 21)","(29, 14)",1,154,126,281,9,214,203,426
320,0.2,"(9, 29)","(18, 13)",5,56,36,97,3,46,31,80
321,0.04,"(29, 24)","(4, 4)",7,112,99,218,3,102,82,187
322,0.1,"(29, 15)","(20, 25)",6,56,41,103,8,74,68,150
323,0.02,"(3, 20)","(26, 24)",4,154,77,235,2,109,81,192
324,0.12,"(17, 20)","(14, 14)",4,98,70,172,40,53,62,155
325,0.12,"(9, 4)","(23, 22)",14,154,132,300,13,116,97,226
326,0.18,"(8, 29)","(2, 24)",7,28,17,52,4,60,35,99
327,0.18,"(22, 15)","(25, 10)",6,63,37,106,15,95,95,205
328,0.04,"(5, 19)","(20, 24)",16,147,109,272,7,109,96,212
329,0.06,"(9, 17)","(16, 6)",5,119,62,186,10,102,89,201
330,0.14,"(10, 20)","(3, 2)",6,77,45,128,8,102,94,204
331,0.14,"(10, 17)","(13, 18)",18,98,73,189,10,46,50,106
332,0.06,"(27, 24)","(25, 25)",3,28,8,39,8,95,48,151
333,0.1,"(7, 19)","(14, 21)",9,98,73,180,4,74,46,124
334,0.2,"(22, 20)","(10, 5)",14,161,146,321,16,95,94,205
335,0.12,"(4, 9)","(20, 3)",5,105,95,205,7,116,107,230
336,0.12,"(3, 20)","(26, 29)",7,161,149,317,12,74,82,168
337,0.2,"(18, 4)","(6, 8)",4,42,32,78,7,123,115,245
338,0.18,"(18, 29)","(20, 14)",21,63,46,130,7,67,47,121
339,0.2,"(27, 24)","(3, 20)",5,91,70,166,24,130,116,270
340,0.1,"(4, 20)","(20, 20)",17,84,76,177,9,95,95,199
341,0.02,"(24, 11)","(3, 17)",4,91,45,140,5,186,145,336
342,0.02,"(6, 13)","(21, 20)",9,49,44,102,11,116,90,217
343,0.1,"(16, 26)","(8, 6)",10,119,106,235,11,81,67,159
344,0.16,"(6, 23)","(9, 18)",5,56,31,92,5,67,53,125
345,0.12,"(5, 26)","(16, 9)",5,98,73,176,5,137,121,263
346,0.08,"(21, 12)","(27, 16)",7,70,52,129,6,235,222,463
347,0.02,"(10, 10)","(10, 24)",4,175,95,274,9,242,157,408
348,0.04,"(24, 20)","(1, 29)",3,105,76,184,6,109,96,211
349,0.12,"(2, 0)","(9, 2)",11,49,34,94,11,60,49,120
350,0.08,"(9, 27)","(1, 29)",6,42,29,77,4,18,15,37
351,0.14,"(24, 19)","(15, 19)",15,49,33,97,5,53,32,90
352,0.06,"(6, 21)","(5, 23)",6,84,47,137,11,60,25,96
353,0.12,"(6, 1)","(23, 0)",14,84,82,180,9,74,67,150
354,0.06,"(17, 8)","(21, 15)",12,63,49,124,12,67,66,145
355,0.02,"(22, 1)","(16, 11)",9,84,61,154,6,158,105,269
356,0.18,"(15, 8)","(21, 15)",7,98,77,182,4,60,45,109
357,0.18,"(10, 22)","(5, 21)",5,49,19,73,5,60,49,114
358,0.2,"(17, 26)","(10, 10)",5,56,35,96,18,67,71,156
359,0.14,"(6, 5)","(21, 2)",4,56,45,105,7,81,76,164
360,0.14,"(11, 26)","(22, 12)",5,140,102,247,14,46,50,110
361,0.06,"(26, 4)","(7, 26)",9,154,118,281,7,116,77,200
362,0.04,"(23, 26)","(8, 24)",11,91,47,149,10,60,49,119
363,0.1,"(10, 7)","(21, 14)",8,112,95,215,17,81,93,191
364,0.02,"(8, 19)","(20, 10)",15,182,129,326,7,235,223,465
365,0.2,"(4, 7)","(19, 25)",5,70,45,120,5,102,68,175
366,0.16,"(19, 18)","(24, 27)",9,98,91,198,5,67,66,138
367,0.14,"(19, 5)","(28, 5)",7,63,50,120,10,137,124,271
368,0.1,"(18, 22)","(23, 2)",5,168,128,301,6,67,65,138
369,0.16,"(26, 9)","(29, 6)",6,112,80,198,13,81,78,172
370,0.1,"(25, 6)","(12, 2)",4,119,79,202,4,53,51,108
371,0.2,"(21, 10)","(4, 8)",20,105,87,212,8,116,98,222
372,0.02,"(1, 5)","(3, 25)",3,189,89,281,3,109,71,183
373,0.14,"(23, 23)","(18, 16)",5,56,29,90,4,67,50,121
374,0.04,"(4, 1)","(10, 29)",3,140,114,257,3,256,168,427
375,0.2,"(5, 11)","(19, 6)",8,105,91,204,7,116,112,235
376,0.02,"(4, 5)","(16, 9)",9,259,172,440,4,228,176,408
377,0.04,"(6, 2)","(20, 22)",4,84,51,139,7,130,111,248
