0,0.08,"(3, 17)","(15, 11)",9,161,78,248,5,241,145,391
1,0.1,"(15, 0)","(29, 8)",6,121,131,258,11,151,137,299
2,0.18,"(4, 9)","(25, 19)",7,121,99,227,12,211,117,340
3,0.08,"(11, 14)","(7, 10)",14,61,31,106,14,121,38,173
4,0.02,"(29, 1)","(8, 7)",17,321,167,505,2,241,114,357
5,0.12,"(14, 28)","(22, 9)",7,81,83,171,17,181,112,310
6,0.12,"(18, 0)","(1, 5)",6,101,159,266,6,61,32,99
7,0.08,"(26, 16)","(24, 9)",6,101,33,140,11,151,52,214
8,0.02,"(10, 18)","(28, 22)",4,161,132,297,4,181,122,307
9,0.18,"(24, 16)","(29, 17)",22,181,84,287,4,121,34,159
10,0.02,"(1, 29)","(1, 4)",8,81,58,147,9,151,67,227
11,0.2,"(25, 1)","(26, 6)",7,101,28,136,5,91,25,121
12,0.14,"(24, 17)","(23, 6)",6,121,59,186,32,121,77,230
13,0.14,"(14, 1)","(24, 17)",8,61,87,156,7,241,147,395
14,0.18,"(1, 14)","(26, 22)",6,101,107,214,7,241,132,380
15,0.1,"(12, 16)","(0, 2)",4,81,133,218,5,91,32,128
16,0.06,"(23, 16)","(3, 23)",9,81,74,164,14,151,74,239
17,0.16,"(29, 23)","(9, 12)",12,81,129,222,3,241,128,372
18,0.14,"(5, 11)","(24, 22)",32,141,112,285,7,121,59,187
19,0.02,"(2, 2)","(20, 7)",6,161,129,296,8,151,101,260
20,0.06,"(13, 3)","(3, 10)",8,101,55,164,8,211,73,292
21,0.12,"(15, 28)","(21, 9)",3,141,103,247,4,181,74,259
22,0.12,"(16, 14)","(5, 20)",10,141,79,230,6,181,77,264
23,0.04,"(18, 24)","(0, 15)",4,101,79,184,6,211,78,295
24,0.18,"(10, 29)","(28, 24)",5,81,158,244,3,181,133,317
25,0.08,"(12, 18)","(15, 1)",9,101,109,219,4,181,91,276
26,0.1,"(6, 23)","(3, 7)",17,101,69,187,8,151,61,220
27,0.14,"(7, 18)","(0, 14)",6,81,37,124,5,91,16,112
28,0.14,"(28, 23)","(0, 15)",6,101,94,201,4,271,122,397
29,0.08,"(24, 4)","(13, 13)",6,181,122,309,9,151,101,261
30,0.08,"(0, 15)","(29, 28)",10,61,58,129,4,121,87,212
31,0.02,"(23, 18)","(27, 3)",4,221,165,390,3,211,101,315
32,0.18,"(2, 13)","(18, 21)",8,181,167,356,13,181,101,295
33,0.2,"(9, 17)","(22, 29)",5,121,103,229,6,91,100,197
34,0.16,"(7, 26)","(12, 28)",14,81,96,191,9,151,89,249
35,0.12,"(21, 13)","(24, 28)",5,161,103,269,5,151,141,297
36,0.2,"(4, 0)","(19, 26)",6,121,100,227,4,151,90,245
37,0.08,"(21, 12)","(25, 10)",19,101,45,165,5,151,35,191
38,0.08,"(29, 0)","(14, 9)",4,101,43,148,7,121,58,186
39,0.1,"(10, 5)","(25, 8)",4,101,93,198,11,151,117,279
40,0.1,"(0, 23)","(6, 21)",4,121,35,160,12,91,34,137
41,0.16,"(0, 24)","(14, 2)",4,81,86,171,9,271,213,493
42,0.18,"(12, 5)","(14, 15)",35,121,88,244,8,211,73,292
43,0.12,"(21, 21)","(25, 10)",9,121,84,214,5,151,116,272
44,0.18,"(10, 7)","(11, 2)",10,101,40,151,5,121,35,161
45,0.14,"(16, 5)","(19, 5)",4,121,28,153,20,121,38,179
46,0.1,"(22, 2)","(25, 23)",9,241,178,428,5,91,79,175
47,0.14,"(22, 1)","(28, 25)",5,121,152,278,10,151,122,283
48,0.02,"(12, 10)","(9, 3)",6,261,76,343,3,211,55,269
49,0.18,"(5, 15)","(13, 0)",7,141,71,219,4,181,118,303
50,0.2,"(18, 24)","(6, 6)",5,101,93,199,5,211,87,303
51,0.14,"(1, 23)","(18, 26)",4,121,119,244,7,151,81,239
52,0.18,"(23, 24)","(14, 3)",9,201,240,450,22,121,144,287
53,0.2,"(21, 24)","(16, 21)",5,41,28,74,7,91,20,118
54,0.16,"(14, 4)","(0, 29)",3,121,130,254,6,151,135,292
55,0.18,"(1, 22)","(26, 12)",5,161,181,347,18,181,121,320
56,0.2,"(25, 24)","(1, 27)",9,81,102,192,5,151,101,257
57,0.08,"(7, 3)","(19, 10)",5,161,100,266,6,151,78,235
58,0.02,"(18, 7)","(10, 12)",4,281,182,467,14,331,85,430
59,0.08,"(29, 1)","(9, 5)",24,121,73,218,6,181,59,246
60,0.06,"(2, 15)","(27, 9)",17,221,148,386,9,241,82,332
61,0.18,"(16, 29)","(21, 25)",2,141,108,251,7,91,42,140
62,0.12,"(20, 15)","(21, 2)",3,141,117,261,3,181,113,297
63,0.1,"(23, 1)","(10, 17)",14,121,83,218,13,241,150,404
64,0.02,"(28, 12)","(27, 5)",8,141,53,202,3,181,47,231
65,0.18,"(8, 14)","(8, 29)",8,121,70,199,10,121,106,237
66,0.16,"(28, 6)","(23, 8)",4,121,63,188,10,121,28,159
67,0.12,"(6, 29)","(28, 18)",6,101,114,221,2,211,135,348
68,0.06,"(11, 12)","(19, 13)",13,201,109,323,6,121,35,162
69,0.1,"(2, 11)","(2, 27)",23,141,79,243,13,91,64,168
70,0.06,"(14, 0)","(11, 13)",20,81,58,159,12,181,101,294
71,0.12,"(7, 27)","(22, 8)",5,121,91,217,9,181,145,335
72,0.14,"(10, 26)","(15, 18)",12,121,111,244,8,121,87,216
73,0.12,"(1, 0)","(5, 0)",8,61,22,91,8,61,17,86
74,0.04,"(4, 23)","(21, 9)",8,221,100,329,5,241,116,362
75,0.04,"(17, 1)","(7, 25)",10,101,72,183,2,181,67,250
76,0.16,"(17, 8)","(27, 26)",10,81,93,184,5,121,94,220
77,0.1,"(10, 14)","(25, 16)",6,161,153,320,10,181,105,296
78,0.18,"(14, 13)","(19, 19)",7,161,130,298,4,211,79,294
79,0.1,"(24, 4)","(25, 10)",10,121,46,177,3,61,29,93
80,0.16,"(8, 24)","(20, 16)",4,101,92,197,5,211,113,329
81,0.16,"(4, 24)","(9, 17)",3,141,60,204,2,121,46,169
82,0.12,"(12, 17)","(28, 17)",3,181,118,302,9,181,91,281
83,0.2,"(16, 6)","(6, 20)",4,141,123,268,16,181,118,315
84,0.2,"(1, 19)","(6, 21)",8,81,60,149,4,91,26,121
85,0.08,"(0, 28)","(10, 27)",3,121,52,176,6,181,43,230
86,0.18,"(29, 16)","(14, 0)",11,61,98,170,6,151,109,266
87,0.06,"(0, 28)","(15, 6)",3,81,105,189,2,211,101,314
88,0.08,"(23, 8)","(13, 7)",8,61,34,103,21,91,41,153
89,0.14,"(14, 26)","(7, 20)",17,61,78,156,7,211,90,308
90,0.1,"(26, 28)","(4, 9)",7,161,104,272,3,151,82,236
91,0.14,"(4, 2)","(5, 23)",9,141,157,307,9,181,127,317
92,0.02,"(13, 15)","(16, 15)",8,201,98,307,4,91,29,124
93,0.08,"(21, 23)","(15, 27)",7,41,28,76,6,151,37,194
94,0.04,"(15, 1)","(5, 26)",8,121,114,243,14,211,81,306
95,0.04,"(13, 25)","(18, 22)",4,261,73,338,8,211,77,296
96,0.12,"(27, 8)","(13, 5)",3,41,20,64,3,271,82,356
97,0.2,"(29, 7)","(5, 12)",22,121,112,255,8,121,117,246
98,0.12,"(27, 7)","(27, 4)",3,101,40,144,5,91,35,131
99,0.2,"(0, 27)","(22, 20)",4,141,115,260,6,91,108,205
100,0.2,"(27, 7)","(22, 2)",4,81,47,132,19,151,91,261
101,0.18,"(5, 21)","(5, 1)",8,121,170,299,5,211,91,307
102,0.12,"(1, 20)","(28, 29)",4,201,168,373,14,151,116,281
103,0.18,"(14, 25)","(8, 25)",13,81,25,119,17,211,87,315
104,0.2,"(2, 28)","(27, 5)",3,61,75,139,10,121,91,222
105,0.14,"(13, 29)","(18, 26)",3,121,57,181,25,211,106,342
106,0.08,"(18, 10)","(13, 18)",7,161,186,354,17,121,62,200
107,0.14,"(28, 11)","(17, 20)",6,121,106,233,7,151,60,218
108,0.02,"(16, 7)","(15, 4)",5,141,33,179,16,181,45,242
109,0.1,"(10, 15)","(28, 10)",4,141,118,263,7,151,76,234
110,0.04,"(19, 20)","(26, 19)",5,61,23,89,12,241,88,341
111,0.1,"(14, 19)","(2, 25)",8,81,68,157,18,121,60,199
112,0.18,"(3, 1)","(8, 2)",28,81,60,169,7,91,27,125
113,0.16,"(22, 11)","(5, 27)",15,121,87,223,5,121,64,190
114,0.08,"(22, 21)","(17, 3)",6,181,139,326,10,181,115,306
115,0.1,"(26, 17)","(29, 20)",6,101,98,205,5,121,47,173
116,0.02,"(16, 26)","(5, 2)",12,101,91,204,7,121,62,190
117,0.2,"(4, 8)","(10, 15)",9,201,228,438,14,181,134,329
118,0.04,"(10, 16)","(26, 27)",13,241,129,383,12,151,103,266
119,0.08,"(9, 7)","(19, 3)",5,121,70,196,8,241,81,330
120,0.06,"(0, 9)","(6, 6)",9,161,40,210,6,151,42,199
121,0.16,"(4, 23)","(17, 22)",10,201,108,319,5,181,92,278
122,0.2,"(9, 11)","(11, 25)",4,101,94,199,5,121,78,204
123,0.12,"(13, 16)","(8, 24)",4,81,46,131,4,271,109,384
124,0.14,"(22, 27)","(20, 22)",6,81,35,122,9,181,37,227
125,0.04,"(15, 4)","(27, 22)",4,161,116,281,4,241,137,382
126,0.08,"(28, 10)","(3, 19)",26,181,149,356,10,61,96,167
127,0.08,"(22, 19)","(23, 9)",13,201,113,327,6,181,80,267
128,0.14,"(6, 26)","(10, 9)",16,201,173,390,8,121,55,184
129,0.04,"(12, 9)","(12, 3)",8,161,95,264,4,241,69,314
130,0.06,"(23, 4)","(15, 5)",7,101,53,161,14,151,58,223
131,0.18,"(15, 25)","(14, 14)",7,141,80,228,4,151,71,226
132,0.1,"(20, 15)","(25, 21)",6,141,75,222,4,331,152,487
133,0.14,"(19, 0)","(11, 14)",5,81,69,155,13,211,192,416
134,0.2,"(28, 15)","(0, 11)",11,101,94,206,8,121,110,239
135,0.02,"(14, 22)","(15, 26)",11,141,36,188,12,301,79,392
136,0.02,"(20, 3)","(29, 25)",7,141,100,248,3,361,116,480
137,0.14,"(5, 18)","(26, 6)",5,141,168,314,8,121,84,213
138,0.02,"(17, 6)","(10, 22)",11,121,69,201,14,211,105,330
139,0.04,"(23, 6)","(21, 23)",6,101,89,196,14,271,119,404
140,0.2,"(28, 27)","(24, 5)",4,141,180,325,7,211,177,395
141,0.18,"(27, 1)","(9, 17)",24,181,151,356,6,241,208,455
142,0.08,"(6, 29)","(15, 25)",4,81,55,140,5,121,59,185
143,0.08,"(24, 7)","(0, 9)",3,121,146,270,8,121,65,194
144,0.1,"(3, 29)","(17, 14)",5,61,148,214,4,181,89,274
145,0.04,"(24, 25)","(9, 18)",29,101,75,205,7,211,76,294
146,0.02,"(19, 25)","(26, 10)",4,201,163,368,5,391,160,556
147,0.02,"(5, 3)","(11, 24)",4,261,95,360,3,241,56,300
148,0.18,"(1, 3)","(24, 23)",7,101,90,198,14,121,126,261
149,0.1,"(1, 14)","(4, 23)",6,101,58,165,6,91,62,159
150,0.14,"(16, 27)","(0, 20)",4,21,28,53,12,151,62,225
151,0.16,"(16, 15)","(13, 1)",7,141,95,243,10,151,88,249
152,0.04,"(4, 22)","(5, 17)",6,101,40,147,11,61,35,107
153,0.1,"(5, 11)","(7, 26)",9,61,44,114,4,121,44,169
154,0.12,"(22, 25)","(22, 22)",8,101,64,173,5,61,47,113
155,0.12,"(24, 4)","(24, 0)",6,81,32,119,6,61,17,84
156,0.08,"(4, 17)","(4, 9)",9,81,62,152,10,91,50,151
157,0.04,"(4, 26)","(5, 17)",5,181,65,251,7,91,26,124
158,0.16,"(25, 16)","(25, 15)",18,41,29,88,5,61,9,75
159,0.06,"(26, 29)","(21, 26)",12,81,29,122,7,151,19,177
160,0.02,"(9, 8)","(20, 15)",8,281,117,406,10,451,137,598
161,0.14,"(15, 13)","(2, 23)",14,141,175,330,15,151,115,281
162,0.08,"(29, 4)","(12, 12)",4,141,71,216,2,151,80,233
163,0.08,"(16, 19)","(24, 20)",6,101,37,144,5,241,78,324
164,0.02,"(12, 4)","(10, 4)",18,261,118,397,10,181,24,215
165,0.14,"(22, 5)","(15, 27)",10,81,120,211,7,181,77,265
166,0.02,"(28, 20)","(0, 10)",15,241,164,420,4,61,46,111
167,0.14,"(26, 18)","(23, 25)",6,141,46,193,7,91,39,137
168,0.16,"(3, 20)","(6, 26)",11,121,35,167,6,211,46,263
169,0.08,"(28, 22)","(26, 2)",8,141,146,295,2,121,92,215
170,0.06,"(5, 5)","(16, 24)",10,141,93,244,6,181,83,270
171,0.04,"(14, 4)","(19, 21)",6,241,164,411,8,241,123,372
172,0.1,"(22, 19)","(18, 23)",6,141,66,213,3,121,16,140
173,0.04,"(25, 3)","(19, 23)",8,101,81,190,19,361,134,514
174,0.18,"(29, 20)","(24, 15)",10,101,102,213,4,151,44,199
175,0.02,"(17, 19)","(23, 6)",5,181,90,276,5,241,114,360
176,0.16,"(4, 23)","(11, 20)",16,101,62,179,4,121,41,166
177,0.12,"(22, 21)","(10, 29)",8,141,95,244,18,151,63,232
178,0.1,"(5, 26)","(17, 1)",3,81,76,160,5,151,52,208
179,0.1,"(3, 14)","(16, 29)",6,61,53,120,8,91,86,185
